Mac_kodu,TFF_mac_linki,Ev_sahibi,Ev_sahibi_gol,Misafir_takim,Misafir_takim_gol,Stat,Ana_hakem,Tarih_saat
1030,https://www.tff.org/Default.aspx?pageId=29&macId=140005,OSMANLISPOR FUTBOL KULÜBÜ,1,TORKU KONYASPOR,2,OSMANLI STADI - ANKARA,ÇAĞATAY ŞAHAN,13.09.2015 - 20:15
1029,https://www.tff.org/Default.aspx?pageId=29&macId=140004,KASIMPAŞA A.Ş.,0,FENERBAHÇE A.Ş.,1,RECEP TAYYİP ERDOĞAN STADYUMU - İSTANBUL,DENİZ ATEŞ BİTNEL,13.09.2015 - 21:00
1035,https://www.tff.org/Default.aspx?pageId=29&macId=140010,KAYSERİSPOR,0,TRABZONSPOR A.Ş.,1,BÜYÜKŞEHİR BELEDİYESİ KADİR HAS - KAYSERİ,HÜSEYİN GÖÇEK,14.09.2015 - 21:00
1042,https://www.tff.org/Default.aspx?pageId=29&macId=140017,MEDİPOL BAŞAKŞEHİR FK,2,AKHİSAR BELEDİYE GENÇLİK VE SPOR,0,BAŞAKŞEHİR FATİH TERİM - İSTANBUL - BAŞAKŞEHİR,HALİL UMUT MELER,18.09.2015 - 20:00
1045,https://www.tff.org/Default.aspx?pageId=29&macId=140020,MERSİN İDMANYURDU,0,OSMANLISPOR FUTBOL KULÜBÜ,4,MERSİN STADYUMU - MERSİN,ABDULKADİR BİTİGEN,18.09.2015 - 20:00
1038,https://www.tff.org/Default.aspx?pageId=29&macId=140013,ÇAYKUR RİZESPOR A.Ş.,5,ANTALYASPOR A.Ş.,1,YENİ RİZE ŞEHİR - RİZE,KORAY GENÇERLER,19.09.2015 - 17:00
1040,https://www.tff.org/Default.aspx?pageId=29&macId=140015,MEDICANA SİVASSPOR,0,TORKU KONYASPOR,0,SİVAS 4 EYLÜL - SİVAS,SERKAN TOKAT,19.09.2015 - 17:00
1039,https://www.tff.org/Default.aspx?pageId=29&macId=140014,ESKİŞEHİRSPOR,0,KASIMPAŞA A.Ş.,3,ESKİŞEHİR ATATÜRK - ESKİŞEHİR,ABDULLAH YILMAZ,19.09.2015 - 20:00
1044,https://www.tff.org/Default.aspx?pageId=29&macId=140019,TRABZONSPOR A.Ş.,0,GALATASARAY A.Ş.,1,HÜSEYİN AVNİ AKER - TRABZON,CÜNEYT ÇAKIR,19.09.2015 - 20:00
1043,https://www.tff.org/Default.aspx?pageId=29&macId=140018,GAZİANTEPSPOR,1,KAYSERİSPOR,0,KAMİL OCAK - GAZİANTEP,SÜLEYMAN ABAY,20.09.2015 - 17:00
1037,https://www.tff.org/Default.aspx?pageId=29&macId=140012,FENERBAHÇE A.Ş.,2,BURSASPOR,1,FB ŞÜKRÜ SARACOĞLU - İSTANBUL,BARIŞ ŞİMŞEK,20.09.2015 - 20:00
1041,https://www.tff.org/Default.aspx?pageId=29&macId=140016,GENÇLERBİRLİĞİ,1,BEŞİKTAŞ A.Ş.,1,ANKARA 19 MAYIS - ANKARA,FIRAT AYDINUS,21.09.2015 - 20:00
1053,https://www.tff.org/Default.aspx?pageId=29&macId=140028,OSMANLISPOR FUTBOL KULÜBÜ,3,TRABZONSPOR A.Ş.,1,OSMANLI STADI - ANKARA,DENİZ ATEŞ BİTNEL,26.09.2015 - 16:00
1048,https://www.tff.org/Default.aspx?pageId=29&macId=140023,GALATASARAY A.Ş.,2,GAZİANTEPSPOR,1,ALİ SAMİ YEN SPOR KOMPLEKSİ TÜRK TELEKOM STADYUMU,ALPER ULUSOY,26.09.2015 - 19:00
1049,https://www.tff.org/Default.aspx?pageId=29&macId=140024,AKHİSAR BELEDİYE GENÇLİK VE SPOR,1,GENÇLERBİRLİĞİ,0,MANİSA 19 MAYIS - MANİSA,VOLKAN BAYARSLAN,26.09.2015 - 19:00
1052,https://www.tff.org/Default.aspx?pageId=29&macId=140027,TORKU KONYASPOR,2,MERSİN İDMANYURDU,0,BÜYÜKŞEHİR TORKU STADYUMU,BÜLENT BİRİNCİOĞLU,27.09.2015 - 14:00
