Mac_kodu,TFF_mac_linki,Ev_sahibi,Ev_sahibi_gol,Misafir_takim,Misafir_takim_gol,Stat,Ana_hakem,Tarih_saat,2024_25_sezon_maclari.csv,Sonuc,Ev_sahibi_ID,Misafir_ID,Hakem_ID,Gol_Farki
1110.0,https://www.tff.org/Default.aspx?pageId=29&macId=230110,BITEXEN GİRESUNSPOR,3.0,İSTANBULSPOR A.Ş.,2.0,Çotanak Spor Kompleksi,Sarper Barış Saka,05.11.2022 14:30,,1,36,182,164,1.0
1111.0,https://www.tff.org/Default.aspx?pageId=29&macId=230111,GALATASARAY A.Ş.,2.0,BEŞİKTAŞ A.Ş.,1.0,Nef Stadyumu,Halil Umut Meler,05.11.2022 20:00,,1,76,34,85,1.0
1112.0,https://www.tff.org/Default.aspx?pageId=29&macId=230112,GAZİANTEP FUTBOL KULÜBÜ A.Ş.,1.0,YUKATEL KAYSERİSPOR,2.0,Kalyon Stadyumu,Erkan Özdamar,06.11.2022 14:30,,2,78,166,64,-1.0
1113.0,https://www.tff.org/Default.aspx?pageId=29&macId=230113,FRAPORT TAV ANTALYASPOR,4.0,VAVACARS FATİH KARAGÜMRÜK,2.0,Corendon Airlines Park,Abdulkadir Bitigen,06.11.2022 17:00,,1,69,162,25,2.0
1114.0,https://www.tff.org/Default.aspx?pageId=29&macId=230114,TRABZONSPOR A.Ş.,2.0,ARABAM.COM KONYASPOR,2.0,Şenol Güneş Spor Kompleksi,Zorbay Küçük,06.11.2022 20:00,,0,157,19,196,0.0
1115.0,https://www.tff.org/Default.aspx?pageId=29&macId=230115,FENERBAHÇE A.Ş.,1.0,DEMİR GRUP SİVASSPOR,0.0,Ülker Stadyumu,Hüseyin Göçek,07.11.2022 20:00,,1,68,51,88,1.0
1116.0,https://www.tff.org/Default.aspx?pageId=29&macId=230116,ATAKAŞ HATAYSPOR,3.0,MEDİPOL BAŞAKŞEHİR FK,3.0,Yeni Hatay Stadyumu,Suat Arslanboğa,07.11.2022 20:00,,0,20,125,165,0.0
1117.0,https://www.tff.org/Default.aspx?pageId=29&macId=230117,MKE ANKARAGÜCÜ,1.0,TRABZONSPOR A.Ş.,1.0,Eryaman Stadyumu,Mete Kalkavan,11.11.2022 20:00,,0,130,157,126,0.0
1118.0,https://www.tff.org/Default.aspx?pageId=29&macId=230118,ALANYASPOR,0.0,ADANA DEMİRSPOR A.Ş.,0.0,Kırbıyık Holding Stadyumu,Çağdaş Altay,11.11.2022 20:00,,0,10,3,202,0.0
1119.0,https://www.tff.org/Default.aspx?pageId=29&macId=230119,DEMİR GRUP SİVASSPOR,2.0,HANGİKREDİ ÜMRANİYESPOR,2.0,Sivas 4 Eylül,Yaşar Kemal Uğurlu,12.11.2022 14:30,,0,51,93,191,0.0
1120.0,https://www.tff.org/Default.aspx?pageId=29&macId=230120,FENERBAHÇE A.Ş.,1.0,BITEXEN GİRESUNSPOR,2.0,Ülker Stadyumu,Arda Kardeşler,12.11.2022 17:00,,2,68,36,28,-1.0
1121.0,https://www.tff.org/Default.aspx?pageId=29&macId=230121,MEDİPOL BAŞAKŞEHİR FK,0.0,GALATASARAY A.Ş.,7.0,Başakşehir Fatih Terim,Atilla Karaoğlan,12.11.2022 20:00,,2,125,76,29,-7.0
1122.0,https://www.tff.org/Default.aspx?pageId=29&macId=230122,VAVACARS FATİH KARAGÜMRÜK,3.0,GAZİANTEP FUTBOL KULÜBÜ A.Ş.,3.0,Atatürk Olimpiyat,Mustafa Kürşad Filiz,13.11.2022 14:30,,0,162,78,128,0.0
1123.0,https://www.tff.org/Default.aspx?pageId=29&macId=230123,İSTANBULSPOR A.Ş.,0.0,ATAKAŞ HATAYSPOR,1.0,Esenyurt Necmi Kadıoğlu,Mert Güzenge,13.11.2022 17:00,,2,182,20,125,-1.0
1124.0,https://www.tff.org/Default.aspx?pageId=29&macId=230124,YUKATEL KAYSERİSPOR,1.0,ARABAM.COM KONYASPOR,2.0,Kadir Has Şehir,Kadir Sağlam,13.11.2022 17:00,,2,166,19,96,-1.0
1125.0,https://www.tff.org/Default.aspx?pageId=29&macId=230125,BEŞİKTAŞ A.Ş.,0.0,FRAPORT TAV ANTALYASPOR,0.0,Vodafone Park,Abdulkadir Bitigen,26.02.2023 19:00,,0,34,69,25,0.0
1126.0,https://www.tff.org/Default.aspx?pageId=29&macId=230126,FRAPORT TAV ANTALYASPOR,0.0,MKE ANKARAGÜCÜ,2.0,Corendon Airlines Park,Ali Şansalan,23.12.2022 20:00,,2,69,130,27,-2.0
1127.0,https://www.tff.org/Default.aspx?pageId=29&macId=230127,HANGİKREDİ ÜMRANİYESPOR,1.0,MEDİPOL BAŞAKŞEHİR FK,3.0,Ümraniye Hekimbaşı,Arda Kardeşler,23.12.2022 20:00,,2,93,125,28,-2.0
1128.0,https://www.tff.org/Default.aspx?pageId=29&macId=230128,ATAKAŞ HATAYSPOR,1.0,BITEXEN GİRESUNSPOR,1.0,Yeni Hatay Stadyumu,Mete Kalkavan,24.12.2022 13:30,,0,20,36,126,0.0
1129.0,https://www.tff.org/Default.aspx?pageId=29&macId=230129,KASIMPAŞA A.Ş.,1.0,DEMİR GRUP SİVASSPOR,2.0,Recep Tayyip Erdoğan,Sarper Barış Saka,24.12.2022 16:00,,2,103,51,164,-1.0
1130.0,https://www.tff.org/Default.aspx?pageId=29&macId=230130,TRABZONSPOR A.Ş.,2.0,FENERBAHÇE A.Ş.,0.0,Şenol Güneş Spor Kompleksi,Halil Umut Meler,24.12.2022 19:00,,1,157,68,85,2.0
1131.0,https://www.tff.org/Default.aspx?pageId=29&macId=230131,ADANA DEMİRSPOR A.Ş.,2.0,VAVACARS FATİH KARAGÜMRÜK,1.0,Yeni Adana Stadyumu,Erkan Özdamar,25.12.2022 13:30,,1,3,162,64,1.0
1132.0,https://www.tff.org/Default.aspx?pageId=29&macId=230132,GAZİANTEP FUTBOL KULÜBÜ A.Ş.,1.0,BEŞİKTAŞ A.Ş.,1.0,Kalyon Stadyumu,Atilla Karaoğlan,25.12.2022 16:00,,0,78,34,29,0.0
1133.0,https://www.tff.org/Default.aspx?pageId=29&macId=230133,ARABAM.COM KONYASPOR,2.0,ALANYASPOR,2.0,Konya Büyükşehir Bld.,Bahattin Şimşek,25.12.2022 16:00,,0,19,10,33,0.0
1134.0,https://www.tff.org/Default.aspx?pageId=29&macId=230134,GALATASARAY A.Ş.,2.0,İSTANBULSPOR A.Ş.,1.0,Nef Stadyumu,Abdulkadir Bitigen,25.12.2022 19:00,,1,76,182,25,1.0
1135.0,https://www.tff.org/Default.aspx?pageId=29&macId=230135,MKE ANKARAGÜCÜ,1.0,HANGİKREDİ ÜMRANİYESPOR,2.0,Eryaman Stadyumu,Mustafa Kürşad Filiz,27.12.2022 17:00,,2,130,93,128,-1.0
1136.0,https://www.tff.org/Default.aspx?pageId=29&macId=230136,MEDİPOL BAŞAKŞEHİR FK,2.0,FRAPORT TAV ANTALYASPOR,0.0,Başakşehir Fatih Terim,Halil Umut Meler,27.12.2022 17:00,,1,125,69,85,2.0
1137.0,https://www.tff.org/Default.aspx?pageId=29&macId=230137,FENERBAHÇE A.Ş.,4.0,ATAKAŞ HATAYSPOR,0.0,Ülker Stadyumu,Sarper Barış Saka,27.12.2022 20:00,,1,68,20,164,4.0
1138.0,https://www.tff.org/Default.aspx?pageId=29&macId=230138,ALANYASPOR,3.0,YUKATEL KAYSERİSPOR,1.0,Kırbıyık Holding Stadyumu,Tugay Kaan Numanoğlu,28.12.2022 17:00,,1,10,166,174,2.0
1139.0,https://www.tff.org/Default.aspx?pageId=29&macId=230139,İSTANBULSPOR A.Ş.,2.0,KASIMPAŞA A.Ş.,1.0,Esenyurt Necmi Kadıoğlu,Suat Arslanboğa,28.12.2022 17:00,,1,182,103,165,1.0
1140.0,https://www.tff.org/Default.aspx?pageId=29&macId=230140,VAVACARS FATİH KARAGÜMRÜK,4.0,TRABZONSPOR A.Ş.,1.0,Atatürk Olimpiyat,Ümit Öztürk,28.12.2022 20:00,,1,162,157,212,3.0
1141.0,https://www.tff.org/Default.aspx?pageId=29&macId=230141,DEMİR GRUP SİVASSPOR,1.0,GALATASARAY A.Ş.,2.0,Sivas 4 Eylül,Erkan Özdamar,29.12.2022 17:00,,2,51,76,64,-1.0
1142.0,https://www.tff.org/Default.aspx?pageId=29&macId=230142,BITEXEN GİRESUNSPOR,2.0,GAZİANTEP FUTBOL KULÜBÜ A.Ş.,1.0,Çotanak Spor Kompleksi,Zorbay Küçük,29.12.2022 17:00,,1,36,78,196,1.0
1143.0,https://www.tff.org/Default.aspx?pageId=29&macId=230143,BEŞİKTAŞ A.Ş.,1.0,ADANA DEMİRSPOR A.Ş.,0.0,Vodafone Park,Ali Şansalan,29.12.2022 20:00,,1,34,3,27,1.0
1144.0,https://www.tff.org/Default.aspx?pageId=29&macId=230144,HANGİKREDİ ÜMRANİYESPOR,2.0,ATAKAŞ HATAYSPOR,2.0,Ümraniye Hekimbaşı,Hüseyin Göçek,03.01.2023 17:00,,0,93,20,88,0.0
1145.0,https://www.tff.org/Default.aspx?pageId=29&macId=230145,FRAPORT TAV ANTALYASPOR,1.0,FENERBAHÇE A.Ş.,2.0,Corendon Airlines Park,Kadir Sağlam,03.01.2023 20:00,,2,69,68,96,-1.0
1146.0,https://www.tff.org/Default.aspx?pageId=29&macId=230146,KASIMPAŞA A.Ş.,4.0,ALANYASPOR,1.0,Recep Tayyip Erdoğan,Yasin Kol,04.01.2023 17:00,,1,103,10,190,3.0
1147.0,https://www.tff.org/Default.aspx?pageId=29&macId=230147,YUKATEL KAYSERİSPOR,2.0,VAVACARS FATİH KARAGÜMRÜK,4.0,Kadir Has Şehir,Suat Arslanboğa,04.01.2023 17:00,,2,166,162,165,-2.0
1148.0,https://www.tff.org/Default.aspx?pageId=29&macId=230148,ARABAM.COM KONYASPOR,2.0,DEMİR GRUP SİVASSPOR,2.0,Konya Büyükşehir Bld.,Ümit Öztürk,04.01.2023 20:00,,0,19,51,212,0.0
1149.0,https://www.tff.org/Default.aspx?pageId=29&macId=230149,GALATASARAY A.Ş.,2.0,MKE ANKARAGÜCÜ,1.0,Nef Stadyumu,Zorbay Küçük,04.01.2023 20:00,,1,76,130,196,1.0
1150.0,https://www.tff.org/Default.aspx?pageId=29&macId=230150,GAZİANTEP FUTBOL KULÜBÜ A.Ş.,1.0,MEDİPOL BAŞAKŞEHİR FK,1.0,Kalyon Stadyumu,Abdulkadir Bitigen,05.01.2023 17:00,,0,78,125,25,0.0
1151.0,https://www.tff.org/Default.aspx?pageId=29&macId=230151,ADANA DEMİRSPOR A.Ş.,6.0,İSTANBULSPOR A.Ş.,0.0,Yeni Adana Stadyumu,Mete Kalkavan,05.01.2023 20:00,,1,3,182,126,6.0
1152.0,https://www.tff.org/Default.aspx?pageId=29&macId=230152,TRABZONSPOR A.Ş.,3.0,BITEXEN GİRESUNSPOR,0.0,Şenol Güneş Spor Kompleksi,Ali Palabıyık,05.01.2023 20:00,,1,157,36,26,3.0
1153.0,https://www.tff.org/Default.aspx?pageId=29&macId=230153,ATAKAŞ HATAYSPOR,0.0,FRAPORT TAV ANTALYASPOR,0.0,Yeni Hatay Stadyumu,Yasin Kol,07.01.2023 16:00,,0,20,69,190,0.0
1154.0,https://www.tff.org/Default.aspx?pageId=29&macId=230154,BEŞİKTAŞ A.Ş.,2.0,KASIMPAŞA A.Ş.,1.0,Vodafone Park,Zorbay Küçük,07.01.2023 19:00,,1,34,103,196,1.0
1155.0,https://www.tff.org/Default.aspx?pageId=29&macId=230155,VAVACARS FATİH KARAGÜMRÜK,3.0,ARABAM.COM KONYASPOR,3.0,Atatürk Olimpiyat,Kadir Sağlam,08.01.2023 13:30,,0,162,19,96,0.0
1156.0,https://www.tff.org/Default.aspx?pageId=29&macId=230156,MKE ANKARAGÜCÜ,2.0,YUKATEL KAYSERİSPOR,1.0,Eryaman Stadyumu,Ümit Öztürk,08.01.2023 16:00,,1,130,166,212,1.0
1157.0,https://www.tff.org/Default.aspx?pageId=29&macId=230157,BITEXEN GİRESUNSPOR,0.0,HANGİKREDİ ÜMRANİYESPOR,1.0,Çotanak Spor Kompleksi,Sarper Barış Saka,08.01.2023 16:00,,2,36,93,164,-1.0
1158.0,https://www.tff.org/Default.aspx?pageId=29&macId=230158,FENERBAHÇE A.Ş.,0.0,GALATASARAY A.Ş.,3.0,Ülker Stadyumu,Halil Umut Meler,08.01.2023 19:00,,2,68,76,85,-3.0
1159.0,https://www.tff.org/Default.aspx?pageId=29&macId=230159,İSTANBULSPOR A.Ş.,1.0,GAZİANTEP FUTBOL KULÜBÜ A.Ş.,1.0,Esenyurt Necmi Kadıoğlu,Burak Şeker,09.01.2023 20:00,,0,182,78,35,0.0
1160.0,https://www.tff.org/Default.aspx?pageId=29&macId=230160,ALANYASPOR,5.0,TRABZONSPOR A.Ş.,0.0,Kırbıyık Holding Stadyumu,Mustafa Kürşad Filiz,09.01.2023 20:00,,1,10,157,128,5.0
1161.0,https://www.tff.org/Default.aspx?pageId=29&macId=230161,MEDİPOL BAŞAKŞEHİR FK,2.0,ADANA DEMİRSPOR A.Ş.,1.0,Başakşehir Fatih Terim,Arda Kardeşler,09.01.2023 17:00,,1,125,3,28,1.0
1162.0,https://www.tff.org/Default.aspx?pageId=29&macId=230162,YUKATEL KAYSERİSPOR,4.0,DEMİR GRUP SİVASSPOR,1.0,Kadir Has Şehir,Arda Kardeşler,13.01.2023 17:00,,1,166,51,28,3.0
1163.0,https://www.tff.org/Default.aspx?pageId=29&macId=230163,GALATASARAY A.Ş.,4.0,ATAKAŞ HATAYSPOR,0.0,Nef Stadyumu,Kadir Sağlam,13.01.2023 20:00,,1,76,20,96,4.0
1164.0,https://www.tff.org/Default.aspx?pageId=29&macId=230164,FRAPORT TAV ANTALYASPOR,2.0,BITEXEN GİRESUNSPOR,2.0,Corendon Airlines Park,Yaşar Kemal Uğurlu,14.01.2023 13:30,,0,69,36,191,0.0
1165.0,https://www.tff.org/Default.aspx?pageId=29&macId=230165,ADANA DEMİRSPOR A.Ş.,3.0,MKE ANKARAGÜCÜ,1.0,Yeni Adana Stadyumu,Burak Şeker,14.01.2023 16:00,,1,3,130,35,2.0
1166.0,https://www.tff.org/Default.aspx?pageId=29&macId=230166,ARABAM.COM KONYASPOR,1.0,BEŞİKTAŞ A.Ş.,2.0,Konya Büyükşehir Bld.,Abdulkadir Bitigen,14.01.2023 16:00,,2,19,34,25,-1.0
1167.0,https://www.tff.org/Default.aspx?pageId=29&macId=230167,TRABZONSPOR A.Ş.,1.0,MEDİPOL BAŞAKŞEHİR FK,0.0,Şenol Güneş Spor Kompleksi,Ali Şansalan,14.01.2023 19:00,,1,157,125,27,1.0
1168.0,https://www.tff.org/Default.aspx?pageId=29&macId=230168,HANGİKREDİ ÜMRANİYESPOR,0.0,İSTANBULSPOR A.Ş.,2.0,Ümraniye Hekimbaşı,Ali Palabıyık,15.01.2023 13:30,,2,93,182,26,-2.0
1169.0,https://www.tff.org/Default.aspx?pageId=29&macId=230169,KASIMPAŞA A.Ş.,2.0,VAVACARS FATİH KARAGÜMRÜK,2.0,Recep Tayyip Erdoğan,Çağdaş Altay,15.01.2023 16:00,,0,103,162,202,0.0
1170.0,https://www.tff.org/Default.aspx?pageId=29&macId=230170,GAZİANTEP FUTBOL KULÜBÜ A.Ş.,1.0,FENERBAHÇE A.Ş.,2.0,Kalyon Stadyumu,Mustafa Kürşad Filiz,15.01.2023 19:00,,2,78,68,128,-1.0
1171.0,https://www.tff.org/Default.aspx?pageId=29&macId=230171,ADANA DEMİRSPOR A.Ş.,1.0,BITEXEN GİRESUNSPOR,1.0,Yeni Adana Stadyumu,Yasin Kol,20.01.2023 20:00,,0,3,36,190,0.0
1172.0,https://www.tff.org/Default.aspx?pageId=29&macId=230172,KASIMPAŞA A.Ş.,1.0,MEDİPOL BAŞAKŞEHİR FK,3.0,Recep Tayyip Erdoğan,Tugay Kaan Numanoğlu,21.01.2023 16:00,,2,103,125,174,-2.0
1173.0,https://www.tff.org/Default.aspx?pageId=29&macId=230173,GALATASARAY A.Ş.,2.0,FRAPORT TAV ANTALYASPOR,1.0,Nef Stadyumu,Ali Şansalan,21.01.2023 19:00,,1,76,69,27,1.0
1174.0,https://www.tff.org/Default.aspx?pageId=29&macId=230174,GAZİANTEP FUTBOL KULÜBÜ A.Ş.,1.0,DEMİR GRUP SİVASSPOR,2.0,Kalyon Stadyumu,Cihan Aydın,22.01.2023 13:30,,2,78,51,46,-1.0
1175.0,https://www.tff.org/Default.aspx?pageId=29&macId=230175,ALANYASPOR,2.0,VAVACARS FATİH KARAGÜMRÜK,2.0,Kırbıyık Holding Stadyumu,Burak Pakkan,22.01.2023 16:00,,0,10,162,34,0.0
1176.0,https://www.tff.org/Default.aspx?pageId=29&macId=230176,TRABZONSPOR A.Ş.,4.0,İSTANBULSPOR A.Ş.,0.0,Şenol Güneş Spor Kompleksi,Arda Kardeşler,22.01.2023 19:00,,1,157,182,28,4.0
1177.0,https://www.tff.org/Default.aspx?pageId=29&macId=230177,YUKATEL KAYSERİSPOR,0.0,BEŞİKTAŞ A.Ş.,2.0,Kadir Has Şehir,Mete Kalkavan,22.01.2023 16:00,,2,166,34,126,-2.0
1178.0,https://www.tff.org/Default.aspx?pageId=29&macId=230178,ARABAM.COM KONYASPOR,0.0,MKE ANKARAGÜCÜ,1.0,Konya Büyükşehir Bld.,Murat Erdoğan,23.01.2023 20:00,,2,19,130,127,-1.0
1179.0,https://www.tff.org/Default.aspx?pageId=29&macId=230179,HANGİKREDİ ÜMRANİYESPOR,1.0,FENERBAHÇE A.Ş.,2.0,Ümraniye Hekimbaşı,Abdulkadir Bitigen,23.01.2023 20:00,,2,93,68,25,-1.0
1180.0,https://www.tff.org/Default.aspx?pageId=29&macId=230180,BEŞİKTAŞ A.Ş.,3.0,ALANYASPOR,0.0,Vodafone Park,Yaşar Kemal Uğurlu,27.01.2023 20:00,,1,34,10,191,3.0
1181.0,https://www.tff.org/Default.aspx?pageId=29&macId=230181,DEMİR GRUP SİVASSPOR,1.0,ADANA DEMİRSPOR A.Ş.,2.0,Sivas 4 Eylül,Burak Pakkan,28.01.2023 13:30,,2,51,3,34,-1.0
1182.0,https://www.tff.org/Default.aspx?pageId=29&macId=230182,ATAKAŞ HATAYSPOR,2.0,TRABZONSPOR A.Ş.,1.0,Yeni Hatay Stadyumu,Zorbay Küçük,28.01.2023 16:00,,1,20,157,196,1.0
1183.0,https://www.tff.org/Default.aspx?pageId=29&macId=230183,MKE ANKARAGÜCÜ,0.0,GAZİANTEP FUTBOL KULÜBÜ A.Ş.,2.0,Eryaman Stadyumu,Mert Güzenge,28.01.2023 16:00,,2,130,78,125,-2.0
1184.0,https://www.tff.org/Default.aspx?pageId=29&macId=230184,FRAPORT TAV ANTALYASPOR,3.0,HANGİKREDİ ÜMRANİYESPOR,2.0,Corendon Airlines Park,Direnmç Tonusluoğlu,28.01.2023 19:00,,1,69,93,52,1.0
1185.0,https://www.tff.org/Default.aspx?pageId=29&macId=230185,BITEXEN GİRESUNSPOR,0.0,GALATASARAY A.Ş.,4.0,Çotanak Spor Kompleksi,Bahattin Şimşek,28.01.2023 19:00,,2,36,76,33,-4.0
1186.0,https://www.tff.org/Default.aspx?pageId=29&macId=230186,İSTANBULSPOR A.Ş.,2.0,YUKATEL KAYSERİSPOR,4.0,Esenyurt Necmi Kadıoğlu,Murat Erdoğan,29.01.2023 13:30,,2,182,166,127,-2.0
1187.0,https://www.tff.org/Default.aspx?pageId=29&macId=230187,MEDİPOL BAŞAKŞEHİR FK,2.0,ARABAM.COM KONYASPOR,0.0,Başakşehir Fatih Terim,Suat Arslanboğa,29.01.2023 19:00,,1,125,19,165,2.0
1188.0,https://www.tff.org/Default.aspx?pageId=29&macId=230188,FENERBAHÇE A.Ş.,5.0,KASIMPAŞA A.Ş.,1.0,Ülker Stadyumu,Volkan Bayarslan,29.01.2023 19:00,,1,68,103,181,4.0
1189.0,https://www.tff.org/Default.aspx?pageId=29&macId=230189,ALANYASPOR,0.0,DEMİR GRUP SİVASSPOR,3.0,Kırbıyık Holding Stadyumu,Yiğit Arslan,31.01.2023 17:00,,2,10,51,192,-3.0
1190.0,https://www.tff.org/Default.aspx?pageId=29&macId=230190,VAVACARS FATİH KARAGÜMRÜK,1.0,BEŞİKTAŞ A.Ş.,1.0,Atatürk Olimpiyat,Ali Şansalan,31.01.2023 20:00,,0,162,34,27,0.0
1191.0,https://www.tff.org/Default.aspx?pageId=29&macId=230191,GAZİANTEP FUTBOL KULÜBÜ A.Ş.,4.0,ATAKAŞ HATAYSPOR,1.0,Kalyon Stadyumu,Tugay Kaan Numanoğlu,01.02.2023 17:00,,1,78,20,174,3.0
1192.0,https://www.tff.org/Default.aspx?pageId=29&macId=230192,KASIMPAŞA A.Ş.,5.0,BITEXEN GİRESUNSPOR,1.0,Recep Tayyip Erdoğan,Hüseyin Göçek,01.02.2023 17:00,,1,103,36,88,4.0
1193.0,https://www.tff.org/Default.aspx?pageId=29&macId=230193,GALATASARAY A.Ş.,3.0,HANGİKREDİ ÜMRANİYESPOR,2.0,Nef Stadyumu,Cihan Aydın,01.02.2023 20:00,,1,76,93,46,1.0
1194.0,https://www.tff.org/Default.aspx?pageId=29&macId=230194,TRABZONSPOR A.Ş.,2.0,FRAPORT TAV ANTALYASPOR,0.0,Şenol Güneş Spor Kompleksi,Mete Kalkavan,01.02.2023 20:00,,1,157,69,126,2.0
1195.0,https://www.tff.org/Default.aspx?pageId=29&macId=230195,ARABAM.COM KONYASPOR,0.0,İSTANBULSPOR A.Ş.,1.0,Konya Büyükşehir Bld.,Ümit Öztürk,02.02.2023 17:00,,2,19,182,212,-1.0
1196.0,https://www.tff.org/Default.aspx?pageId=29&macId=230196,YUKATEL KAYSERİSPOR,1.0,MEDİPOL BAŞAKŞEHİR FK,0.0,Kadir Has Şehir,Kadir Sağlam,02.02.2023 17:00,,1,166,125,96,1.0
1197.0,https://www.tff.org/Default.aspx?pageId=29&macId=230197,ADANA DEMİRSPOR A.Ş.,1.0,FENERBAHÇE A.Ş.,1.0,Yeni Adana Stadyumu,Ali Palabıyık,02.02.2023 20:00,,0,3,68,26,0.0
1198.0,https://www.tff.org/Default.aspx?pageId=29&macId=230198,MKE ANKARAGÜCÜ,0.0,VAVACARS FATİH KARAGÜMRÜK,2.0,Eryaman Stadyumu,Arda Kardeşler,04.02.2023 13:30,,2,130,162,28,-2.0
1199.0,https://www.tff.org/Default.aspx?pageId=29&macId=230199,DEMİR GRUP SİVASSPOR,1.0,BEŞİKTAŞ A.Ş.,0.0,Sivas 4 Eylül,Ali Şansalan,04.02.2023 16:00,,1,51,34,27,1.0
1200.0,https://www.tff.org/Default.aspx?pageId=29&macId=230200,FRAPORT TAV ANTALYASPOR,1.0,GAZİANTEP FUTBOL KULÜBÜ A.Ş.,0.0,Corendon Airlines Park,Burak Pakkan,04.02.2023 19:00,,1,69,78,34,1.0
1201.0,https://www.tff.org/Default.aspx?pageId=29&macId=230201,İSTANBULSPOR A.Ş.,2.0,ALANYASPOR,1.0,Esenyurt Necmi Kadıoğlu,Abdulkadir Bitigen,05.02.2023 13:30,,1,182,10,25,1.0
1202.0,https://www.tff.org/Default.aspx?pageId=29&macId=230202,ATAKAŞ HATAYSPOR,1.0,KASIMPAŞA A.Ş.,0.0,Yeni Hatay Stadyumu,Murat Erdoğan,05.02.2023 16:00,,1,20,103,127,1.0
1203.0,https://www.tff.org/Default.aspx?pageId=29&macId=230203,GALATASARAY A.Ş.,2.0,TRABZONSPOR A.Ş.,1.0,Nef Stadyumu,Halil Umut Meler,05.02.2023 19:00,,1,76,157,85,1.0
1204.0,https://www.tff.org/Default.aspx?pageId=29&macId=230204,BITEXEN GİRESUNSPOR,1.0,YUKATEL KAYSERİSPOR,2.0,Çotanak Spor Kompleksi,Ali Şansalan,25.02.2023 19:00,,2,36,166,27,-1.0
1205.0,https://www.tff.org/Default.aspx?pageId=29&macId=230205,FENERBAHÇE A.Ş.,4.0,ARABAM.COM KONYASPOR,0.0,Ülker Stadyumu,Halil Umut Meler,25.02.2023 19:00,,1,68,19,85,4.0
1206.0,https://www.tff.org/Default.aspx?pageId=29&macId=230206,HANGİKREDİ ÜMRANİYESPOR,1.0,ADANA DEMİRSPOR A.Ş.,1.0,Ümraniye Hekimbaşı,Atilla Karaoğlan,26.02.2023 16:00,,0,93,3,29,0.0
1207.0,https://www.tff.org/Default.aspx?pageId=29&macId=230207,ALANYASPOR,1.0,MEDİPOL BAŞAKŞEHİR FK,0.0,Kırbıyık Holding Stadyumu,Zorbay Küçük,03.03.2023 20:00,,1,10,125,196,1.0
1208.0,https://www.tff.org/Default.aspx?pageId=29&macId=230208,VAVACARS FATİH KARAGÜMRÜK,4.0,DEMİR GRUP SİVASSPOR,3.0,Atatürk Olimpiyat,Ümit Öztürk,04.03.2023 13:30,,1,162,51,212,1.0
1209.0,https://www.tff.org/Default.aspx?pageId=29&macId=230209,TRABZONSPOR A.Ş.,1.0,HANGİKREDİ ÜMRANİYESPOR,2.0,Şenol Güneş Spor Kompleksi,Kadir Sağlam,04.03.2023 16:00,,2,157,93,96,-1.0
1210.0,https://www.tff.org/Default.aspx?pageId=29&macId=230210,YUKATEL KAYSERİSPOR,1.0,FENERBAHÇE A.Ş.,2.0,Kadir Has Şehir,Atilla Karaoğlan,04.03.2023 19:00,,2,166,68,29,-1.0
1211.0,https://www.tff.org/Default.aspx?pageId=29&macId=230211,ARABAM.COM KONYASPOR,0.0,BITEXEN GİRESUNSPOR,0.0,Konya Büyükşehir Bld.,Erkan Özdamar,05.03.2023 16:00,,0,19,36,64,0.0
1212.0,https://www.tff.org/Default.aspx?pageId=29&macId=230212,BEŞİKTAŞ A.Ş.,2.0,MKE ANKARAGÜCÜ,1.0,Vodafone Park,Volkan Bayarslan,05.03.2023 19:00,,1,34,130,181,1.0
1213.0,https://www.tff.org/Default.aspx?pageId=29&macId=230213,KASIMPAŞA A.Ş.,3.0,FRAPORT TAV ANTALYASPOR,1.0,Recep Tayyip Erdoğan,Cihan Aydın,06.03.2023 20:00,,1,103,69,46,2.0
1214.0,https://www.tff.org/Default.aspx?pageId=29&macId=230214,GAZİANTEP FUTBOL KULÜBÜ A.Ş.,0.0,GALATASARAY A.Ş.,3.0,Hükmen,-,05.03.2023 00:00,,2,78,76,0,-3.0
1215.0,https://www.tff.org/Default.aspx?pageId=29&macId=230215,ADANA DEMİRSPOR A.Ş.,3.0,ATAKAŞ HATAYSPOR,0.0,Hükmen,-,05.03.2023 00:00,,1,3,20,0,3.0
1216.0,https://www.tff.org/Default.aspx?pageId=29&macId=230216,BITEXEN GİRESUNSPOR,2.0,VAVACARS FATİH KARAGÜMRÜK,2.0,Çotanak Spor Kompleksi,Kadir Sağlam,10.03.2023 20:00,,0,36,162,96,0.0
1217.0,https://www.tff.org/Default.aspx?pageId=29&macId=230217,FRAPORT TAV ANTALYASPOR,4.0,YUKATEL KAYSERİSPOR,0.0,Corendon Airlines Park,Volkan Bayarslan,11.03.2023 16:00,,1,69,166,181,4.0
1218.0,https://www.tff.org/Default.aspx?pageId=29&macId=230218,GALATASARAY A.Ş.,1.0,KASIMPAŞA A.Ş.,0.0,Nef Stadyumu,Atilla Karaoğlan,11.03.2023 19:00,,1,76,103,29,1.0
1219.0,https://www.tff.org/Default.aspx?pageId=29&macId=230219,MKE ANKARAGÜCÜ,1.0,ALANYASPOR,2.0,Eryaman Stadyumu,Ali Şansalan,12.03.2023 13:30,,2,130,10,27,-1.0
